,Id,Target
41145,39899_1758_H9_2,16 2 21
41146,39899_1756_H9_1,16 2 21
41147,39899_1756_H9_2,16 2 21
41148,24795_1773_E12_2,16 14 17 2
41149,24795_1773_E12_6,16 14 17 2
41150,24795_255_B3_1,16 14 17 2
41151,24795_255_B3_2,16 14 17 2
41152,24019_279_G7_2,16 18 14
41153,24019_279_G7_1,16 18 14
41154,24019_280_G7_2,16 18 14
41155,24019_280_G7_1,16 18 14
41156,24019_278_G7_1,16 18 14
41157,24019_278_G7_2,16 18 14
41158,21052_1717_C4_17_cr57f506732eae4,16 3
41159,21052_1717_C4_23_cr57f5067cc8f1d,16 3
41160,21052_1585_G5_4,16 3
41161,21052_1585_G5_5,16 3
41162,21052_1616_G5_2,16 3
41163,21052_1616_G5_3,16 3
41164,15587_1126_H9_2,16 14
41165,15587_1126_H9_3,16 14
41166,15587_126_A10_1,16 14
41167,15587_126_A10_2,16 14
41168,15587_165_A10_1,16 14
41169,15587_165_A10_2,16 14
41170,59516_1259_B7_2,16 5 0
41171,59516_1259_B7_4,16 5 0
41172,59516_1070_C12_1,16 5 0
41173,59516_1070_C12_3,16 5 0
41174,59516_1076_C12_1,16 5 0
41175,59516_1076_C12_3,16 5 0
41176,60569_1308_C12_1,16 5 0
41177,60569_1308_C12_5,16 5 0
41178,60569_1136_H11_2,16 5 0
41179,60569_1136_H11_3,16 5 0
41180,60569_1100_C12_1,16 5 0
41181,60569_1100_C12_2,16 5 0
41182,58426_1786_E2_1,16 25
41183,58426_1786_E2_2,16 25
41184,58426_1788_E4_2_cr5971bd31b446f,16 25
41185,58426_1788_E4_21_cr5971bd31b5ec6,16 25
41186,58426_1642_G7_34,16 25
41187,58426_1642_G7_35,16 25
41188,34821_434_B7_2,16 25 0 21
41189,34821_434_B7_3,16 25 0 21
41190,34821_453_B7_1,16 25 0 21
41191,34821_453_B7_2,16 25 0 21
41192,34821_450_B7_2,16 25 0 21
41193,34821_450_B7_3,16 25 0 21
41194,41444_813_D11_1,16 25 0 21
41195,41444_813_D11_2,16 25 0 21
41196,41444_758_D11_1,16 25 0 21
41197,41444_758_D11_2,16 25 0 21
41198,41444_754_D11_3,16 25 0 21
41199,41444_754_D11_4,16 25 0 21
41200,64111_1282_C5_1,16 0
41201,64111_1282_C5_2,16 0
41202,64111_1232_D6_1,16 0
41203,64111_1232_D6_2,16 0
41204,67817_1283_F10_2,16 0
41205,67817_1283_F10_4,16 0
41206,67817_1356_H6_1,16 0
41207,67817_1356_H6_2,16 0
41208,67817_1286_F10_1,16 0
41209,67817_1286_F10_3,16 0
41210,44491_840_B12_1,16 25 14 0
41211,44491_840_B12_2,16 25 14 0
41212,44491_504_H11_2,16 25 14 0
41213,44491_504_H11_3,16 25 14 0
41214,44491_506_H11_1,16 25 14 0
41215,44491_506_H11_2,16 25 14 0
41216,51312_784_D1_1,16 18
41217,51312_784_D1_2,16 18
41218,51312_751_H2_1,16 18
41219,51312_751_H2_2,16 18
41220,49987_812_G10_1,16 14
41221,49987_812_G10_2,16 14
41222,49987_715_G10_1,16 14
41223,49987_715_G10_2,16 14
41224,49987_725_G10_1,16 14
41225,49987_725_G10_2,16 14
41226,54431_1112_A2_1,16 25 0
41227,54431_1112_A2_2,16 25 0
41228,54431_1179_H7_1,16 25 0
41229,54431_1179_H7_2,16 25 0
41230,54431_1116_A2_1,16 25 0
41231,54431_1116_A2_2,16 25 0
41232,49030_800_D1_1,16 14
41233,49030_800_D1_2,16 14
41234,49030_845_D1_1,16 14
41235,49030_845_D1_2,16 14
41236,49030_793_D1_2,16 14
41237,49030_793_D1_3,16 14
41238,49030_680_C4_2,16 14
41239,49030_680_C4_3,16 14
41240,51497_787_C1_1,16 23
41241,51497_787_C1_2,16 23
41242,51497_840_D9_1,16 23
41243,51497_840_D9_4,16 23
41244,51497_782_C1_1,16 23
41245,51497_782_C1_5,16 23
41246,51497_908_H11_1,16 23
41247,51497_908_H11_2,16 23
41248,30404_335_H7_1,16 14 0
41249,30404_335_H7_2,16 14 0
41250,30404_322_H7_1,16 14 0
41251,30404_322_H7_2,16 14 0
41252,30404_327_H7_1,16 14 0
41253,30404_327_H7_3,16 14 0
41254,41183_555_B1_1,16 25 0
41255,41183_555_B1_2,16 25 0
41256,41183_504_B1_2,16 25 0
41257,41183_504_B1_3,16 25 0
41258,41183_506_B1_3,16 25 0
41259,41183_506_B1_4,16 25 0
41260,52129_863_C3_1,16 14
41261,52129_863_C3_2,16 14
41262,52129_787_D2_1,16 14
41263,52129_787_D2_2,16 14
41264,52129_782_D2_1,16 14
41265,52129_782_D2_3,16 14
41266,52129_916_C5_1,16 14
41267,52129_916_C5_2,16 14
41268,26574_609_A3_1,16 25 14
41269,26574_609_A3_2,16 25 14
41270,26574_607_A3_2,16 25 14
41271,26574_607_A3_3,16 25 14
41272,26574_604_A3_1,16 25 14
41273,26574_604_A3_2,16 25 14
41274,38635_836_A6_1,16 25 14
41275,38635_836_A6_2,16 25 14
41276,38635_766_G6_1,16 25 14
41277,38635_766_G6_2,16 25 14
41278,38635_778_G6_1,16 25 14
41279,38635_778_G6_2,16 25 14
41280,38635_680_E6_1,16 25 14
41281,38635_680_E6_2,16 25 14
41282,7656_1032_E9_1,16 0
41283,7656_1032_E9_2,16 0
41284,7656_1222_D8_1,16 0
41285,7656_1222_D8_2,16 0
41286,52829_823_B12_1,16 14
41287,52829_823_B12_2,16 14
41288,52829_767_B1_1,16 14
41289,52829_767_B1_2,16 14
41290,52829_779_B1_1,16 14
41291,52829_779_B1_2,16 14
41292,49029_800_E1_1,16 14
41293,49029_800_E1_2,16 14
41294,49029_845_E1_1,16 14
41295,49029_845_E1_2,16 14
41296,49029_793_E1_2,16 14
41297,49029_793_E1_3,16 14
41298,49029_916_H2_1,16 14
41299,49029_916_H2_2,16 14
41300,51837_838_B3_1,16 1 0
41301,51837_838_B3_3,16 1 0
41302,51837_1028_D5_1,16 1 0
41303,51837_1028_D5_2,16 1 0
41304,51837_802_D5_9,16 1 0
41305,51837_802_D5_10,16 1 0
41306,11082_1584_C4_3,16 17 0
41307,11082_1584_C4_6,16 17 0
41308,11082_1784_A4_1,16 17 0
41309,11082_1784_A4_4,16 17 0
41310,11082_1637_E6_31,16 17 0
41311,11082_1637_E6_32,16 17 0
41312,41434_571_C8_1,16 0
41313,41434_571_C8_2,16 0
41314,41434_542_C8_1,16 0
41315,41434_542_C8_2,16 0
41316,42189_547_D1_1,16 0
41317,42189_547_D1_2,16 0
41318,42189_532_D1_1,16 0
41319,42189_532_D1_2,16 0
41320,42189_496_D1_1,16 0
41321,42189_496_D1_2,16 0
41322,46986_857_H9_2,16 25 14
41323,46986_857_H9_3,16 25 14
41324,46986_1368_F8_1,16 25 14
41325,46986_1368_F8_2,16 25 14
41326,46986_847_H9_3,16 25 14
41327,46986_847_H9_7,16 25 14
41328,60163_1112_D7_1,16 25 14
41329,60163_1112_D7_2,16 25 14
41330,60163_1527_G1_2,16 25 14
41331,60163_1527_G1_4,16 25 14
41332,60163_1116_D7_2,16 25 14
41333,60163_1116_D7_4,16 25 14
41334,48876_827_E9_1,16 14 5
41335,48876_827_E9_2,16 14 5
41336,48876_977_E9_1,16 14 5
41337,48876_977_E9_5,16 14 5
41338,48876_1773_D8_5,16 14 5
41339,48876_1773_D8_13,16 14 5
41340,70923_1362_C4_5,16 25 14 0
41341,70923_1362_C4_6,16 25 14 0
41342,70923_1422_D4_1,16 25 14 0
41343,70923_1422_D4_2,16 25 14 0
41344,70923_1354_C4_9,16 25 14 0
41345,70923_1354_C4_10,16 25 14 0
41346,68429_1414_H6_2,16 0
41347,68429_1414_H6_3,16 0
41348,68429_1335_C10_2,16 0
41349,68429_1335_C10_4,16 0
41350,68429_1352_C10_1,16 0
41351,68429_1352_C10_2,16 0
41352,53785_840_F4_1,16 14 3
41353,53785_840_F4_2,16 14 3
41354,53785_986_C3_1,16 14 3
41355,53785_986_C3_2,16 14 3
41356,53785_832_C3_1,16 14 3
41357,53785_832_C3_2,16 14 3
41358,53785_909_B1_10,16 14 3
41359,53785_909_B1_11,16 14 3
41360,51137_786_F8_1,16 14
41361,51137_786_F8_2,16 14
41362,51137_781_F8_1,16 14
41363,51137_781_F8_2,16 14
41364,42028_489_A10_1,16 14 17
41365,42028_489_A10_2,16 14 17
41366,42028_871_D12_1,16 14 17
41367,42028_871_D12_2,16 14 17
41368,42028_492_A10_1,16 14 17
41369,42028_492_A10_4,16 14 17
41370,46743_1128_D6_8,16 14 17
41371,46743_1128_D6_9,16 14 17
41372,46743_1070_G2_1,16 14 17
41373,46743_1070_G2_3,16 14 17
41374,52855_844_D2_1,16 14 17
41375,52855_844_D2_2,16 14 17
41376,52855_867_B12_5,16 14 17
41377,52855_867_B12_8,16 14 17
41378,52855_835_D2_1,16 14 17
41379,52855_835_D2_2,16 14 17
41380,40267_1608_F6_1,16 0
41381,40267_1608_F6_2,16 0
41382,40267_1623_F10_1,16 0
41383,40267_1623_F10_2,16 0
41384,40267_1664_F6_5,16 0
41385,40267_1664_F6_11,16 0
41386,57639_1591_F8_3,16 0
41387,57639_1591_F8_5,16 0
41388,57639_1283_B2_2,16 0
41389,57639_1283_B2_10,16 0
41390,57639_1286_B2_1,16 0
41391,57639_1286_B2_2,16 0
41392,53126_868_E8_1,16 14 17 0
41393,53126_868_E8_2,16 14 17 0
41394,53126_882_D2_2,16 14 17 0
41395,53126_882_D2_4,16 14 17 0
41396,53126_831_D2_1,16 14 17 0
41397,53126_831_D2_2,16 14 17 0
41398,54936_862_C8_1,16 14
41399,54936_862_C8_2,16 14
41400,54936_859_C8_4,16 14
41401,54936_859_C8_5,16 14
41402,54936_879_F1_1,16 14
41403,54936_879_F1_2,16 14
41404,54936_901_F2_1,16 14
41405,54936_901_F2_2,16 14
41406,57016_956_F3_1,16 14
41407,57016_956_F3_2,16 14
41408,57016_1026_F4_2,16 14
41409,57016_1026_F4_6,16 14
41410,57016_954_F3_1,16 14
41411,57016_954_F3_2,16 14
41412,27935_342_C3_3,16 25 14
41413,27935_342_C3_4,16 25 14
41414,27935_303_C3_1,16 25 14
41415,27935_303_C3_2,16 25 14
41416,27935_301_C3_1,16 25 14
41417,27935_301_C3_2,16 25 14
41418,61242_1718_B8_13_cr57f4004a1cb81,16 25 2 21
41419,61242_1718_B8_19_cr57f400530cebb,16 25 2 21
41420,61242_1681_H9_1,16 25 2 21
41421,61242_1681_H9_3,16 25 2 21
41422,61242_1675_H9_32,16 25 2 21
41423,61242_1675_H9_34,16 25 2 21
41424,65089_1718_H7_13_cr57f40285a96fc,16 25 2 21
41425,65089_1718_H7_19_cr57f4028ef0c9a,16 25 2 21
41426,65089_1675_E8_32,16 25 2 21
41427,65089_1675_E8_33,16 25 2 21
41428,48198_956_B11_5,16 25 0
41429,48198_956_B11_7,16 25 0
41430,48198_1054_E4_1,16 25 0
41431,48198_1054_E4_2,16 25 0
41432,48198_954_B11_1,16 25 0
41433,48198_954_B11_2,16 25 0
41434,48198_929_C6_1,16 25 0
41435,48198_929_C6_2,16 25 0
41436,3047_1636_H1_9_cr58072d8c77f41,16 25
41437,3047_1636_H1_13_cr57bee217cadfc,16 25
41438,3047_1746_G1_1,16 25
41439,3047_1746_G1_2,16 25
41440,3047_56_G3_2,16 25
41441,3047_56_G3_4,16 25
41442,35806_1177_C6_4,16 7 2
41443,35806_1177_C6_6,16 7 2
41444,35806_442_H4_1,16 7 2
41445,35806_442_H4_2,16 7 2
41446,35806_521_H4_1,16 7 2
41447,35806_521_H4_2,16 7 2
41448,40649_1443_C9_1,16 14 23 17
41449,40649_1443_C9_2,16 14 23 17
41450,40649_1494_H2_2,16 14 23 17
41451,40649_1494_H2_3,16 14 23 17
41452,40649_1773_B6_7,16 14 23 17
41453,40649_1773_B6_11,16 14 23 17
41454,46824_1314_D2_1,16 25
41455,46824_1314_D2_2,16 25
41456,46824_1381_F4_1,16 25
41457,46824_1381_F4_2,16 25
41458,46824_1326_D2_2,16 25
41459,46824_1326_D2_3,16 25
41460,3564_1719_E6_14_cr5804b7d8871a2,16 7 21
41461,3564_1719_E6_19_cr5804b7e1c4e96,16 7 21
41462,3564_1610_E10_1,16 7 21
41463,3564_1610_E10_3,16 7 21
41464,3564_35_G4_1,16 7 21
41465,3564_35_G4_2,16 7 21
41466,34745_380_G8_1,0 16
41467,34745_382_G8_1,0 16
41468,34746_380_G11_1,0 16
41469,34746_380_G11_2,0 16
41470,34746_382_G11_2,0 16
41471,34746_397_G11_1,0 16
41472,34746_397_G11_2,0 16
41473,55972_1050_E9_3,25 16
41474,55972_1050_E9_5,25 16
41475,55972_873_F1_1,25 16
41476,55972_873_F1_2,25 16
41477,55973_1050_D9_1,25 16
41478,55973_1050_D9_2,25 16
41479,55973_873_E1_1,25 16
41480,55973_873_E1_2,25 16
41481,55973_878_E1_1,25 16
41482,55973_878_E1_2,25 16
41483,61583_1143_H7_4,0 16
41484,61583_1178_A5_1,0 16
41485,61583_1178_A5_3,0 16
41486,17872_1272_B5_2,19 16
41487,17872_1272_B5_3,19 16
41488,17872_1263_H1_2,19 16
41489,17872_1263_H1_3,19 16
41490,17872_1270_H1_2,19 16
41491,17872_1270_H1_3,19 16
41492,49003_1281_D10_1,19 16
41493,49003_1281_D10_4,19 16
41494,49003_1208_A1_1,19 16
41495,49003_1208_A1_2,19 16
41496,48473_814_F9_1,19 16 25 21
41497,48473_814_F9_2,19 16 25 21
41498,48473_759_F9_7,19 16 25 21
41499,48473_759_F9_9,19 16 25 21
41500,48473_755_F9_1,19 16 25 21
41501,48473_755_F9_2,19 16 25 21
41502,48473_695_C5_1,19 16 25 21
41503,48473_695_C5_2,19 16 25 21
41504,63455_1247_H4_3,19 16 25 0 21
41505,63455_1247_H4_4,19 16 25 0 21
41506,63455_1320_F3_2,19 16 25 0 21
41507,63455_1320_F3_3,19 16 25 0 21
41508,63455_1244_H4_7,19 16 25 0 21
41509,63455_1244_H4_8,19 16 25 0 21
41510,65323_1247_A6_4,19 16 25 0 21
41511,65323_1247_A6_5,19 16 25 0 21
41512,65323_1320_G3_3,19 16 25 0 21
41513,65323_1320_G3_4,19 16 25 0 21
41514,65323_1244_A6_1,19 16 25 0 21
41515,65323_1244_A6_3,19 16 25 0 21
41516,10416_962_F2_1,22 16 25 1 2
41517,10416_962_F2_2,22 16 25 1 2
41518,10416_970_F2_1,22 16 25 1 2
41519,10416_970_F2_2,22 16 25 1 2
41520,34853_962_G11_1,22 16 25 1 2
41521,34853_962_G11_4,22 16 25 1 2
41522,34853_1518_B11_1,22 16 25 1 2
41523,34853_1518_B11_3,22 16 25 1 2
41524,34853_970_G11_1,22 16 25 1 2
41525,34853_970_G11_5,22 16 25 1 2
41526,35747_436_F5_4,22 16 14
41527,35747_436_F5_5,22 16 14
41528,35747_1182_E8_1,22 16 14
41529,35747_1182_E8_2,22 16 14
41530,35747_442_F5_1,22 16 14
41531,35747_442_F5_2,22 16 14
41532,61678_1080_F1_1,19 16 14
41533,61678_1080_F1_2,19 16 14
41534,61678_1178_D4_1,19 16 14
41535,61678_1178_D4_2,19 16 14
41536,61678_1102_F1_2,19 16 14
41537,61678_1102_F1_3,19 16 14
41538,38584_1731_A2_8_cr57ee219c3bb7c,12 16 15 2
41539,38584_1731_A2_23_cr57ee21a47cff2,12 16 15 2
41540,38584_1789_E12_9_cr59549caacb50d,12 16 15 2
41541,38584_1789_E12_13_cr59549caacbba9,12 16 15 2
41542,38584_452_H1_3,12 16 15 2
41543,38584_452_H1_4,12 16 15 2
41544,51321_716_E12_1,13
41545,51321_716_E12_5,13
41546,51321_719_E12_1,13
41547,51321_719_E12_2,13
41548,51321_764_E12_1,13
41549,51321_764_E12_2,13
41550,61171_1191_E5_1,13
41551,61171_1191_E5_2,13
41552,61171_1242_D8_1,13
41553,61171_1242_D8_3,13
41554,49926_1587_G2_1,13
41555,49926_1587_G2_2,13
41556,49926_1396_F2_1,13
41557,49926_1396_F2_2,13
41558,49926_808_D7_1,13
41559,49926_808_D7_2,13
41560,63777_1395_B1_4,13
41561,63777_1395_B1_5,13
41562,63777_1201_E12_6,13
41563,63777_1201_E12_8,13
41564,64730_1294_C5_1,13
41565,64730_1294_C5_2,13
41566,64730_1264_F11_2,13
41567,64730_1264_F11_3,13
41568,24177_548_E9_2,13
41569,24177_548_E9_3,13
41570,24177_505_E9_1,13
41571,24177_505_E9_2,13
41572,24177_508_E9_2,13
41573,24177_508_E9_3,13
41574,58340_1331_A6_1,13
41575,58340_1331_A6_2,13
41576,58340_1659_F7_9,13
41577,58340_1659_F7_10,13
41578,36089_1150_G12_1,13
41579,36089_1150_G12_2,13
41580,36089_498_H11_1,13
41581,36089_498_H11_2,13
41582,36090_1150_H4_7,13
41583,36090_1150_H4_9,13
41584,36090_574_B9_1,13
41585,36090_574_B9_2,13
41586,11765_42_B7_1,13
41587,11765_42_B7_2,13
41588,11765_41_B7_1,13
41589,11765_41_B7_2,13
41590,11765_43_B7_1,13
41591,11765_43_B7_2,13
41592,46491_799_B6_1,13
41593,46491_799_B6_2,13
41594,46491_795_B6_15,13
41595,46491_795_B6_16,13
41596,46491_792_B6_2,13
41597,46491_792_B6_7,13
41598,46491_701_B9_1,13
41599,46491_701_B9_2,13
41600,28968_1475_E4_1,13
41601,28968_1475_E4_3,13
41602,28968_1375_H11_1,13
41603,28968_1375_H11_2,13
41604,54460_1544_E9_5,13
41605,54460_1544_E9_6,13
41606,54460_1543_E9_1,13
41607,54460_1543_E9_2,13
41608,6185_95_B1_1,13
41609,6185_95_B1_2,13
41610,6185_96_B1_1,13
41611,6185_96_B1_20,13
41612,6185_94_B1_1,13
41613,6185_94_B1_2,13
41614,50061_1416_B9_3,13
41615,50061_1416_B9_5,13
41616,50061_1383_H9_1,13
41617,50061_1383_H9_2,13
41618,50061_1055_D2_2,13
41619,50061_1055_D2_4,13
41620,12369_89_F10_1,13
41621,12369_89_F10_2,13
41622,12369_90_F10_1,13
41623,12369_90_F10_2,13
41624,12369_88_F10_1,13
41625,12369_88_F10_2,13
41626,48789_812_C10_2,13
41627,48789_812_C10_6,13
41628,48789_715_C10_1,13
41629,48789_715_C10_2,13
41630,48789_725_C10_1,13
41631,48789_725_C10_2,13
41632,48789_698_F11_1,13
41633,48789_698_F11_2,13
41634,66469_1217_A5_1,13
41635,66469_1217_A5_3,13
41636,66469_1211_A5_2,13
41637,66469_1211_A5_8,13
41638,55338_894_D4_2,13
41639,55338_894_D4_3,13
41640,55338_907_D4_1,13
41641,55338_907_D4_2,13
41642,56015_919_E1_1,13
41643,56015_919_E1_2,13
41644,56015_914_E1_2,13
41645,56015_914_E1_3,13
41646,56015_913_E1_1,13
41647,56015_913_E1_2,13
41648,41597_1788_A2_31,13
41649,41597_1788_A2_33,13
41650,54305_885_E10_1,13
41651,54305_885_E10_2,13
41652,54305_869_E10_4,13
41653,54305_869_E10_5,13
41654,54305_849_E10_1,13
41655,54305_849_E10_2,13
41656,3289_80_A8_1,13
41657,3289_80_A8_2,13
41658,3289_1772_B8_1,13
41659,3289_1772_B8_4,13
41660,3289_79_A8_1,13
41661,3289_79_A8_2,13
41662,64220_1318_G1_3,13
41663,64220_1318_G1_4,13
41664,64220_1194_G3_1,13
41665,64220_1194_G3_2,13
41666,64220_1191_G3_1,13
41667,64220_1191_G3_3,13
41668,4835_78_B12_1,13
41669,4835_78_B12_2,13
41670,4835_92_B12_1,13
41671,4835_92_B12_2,13
41672,4835_77_B12_1,13
41673,4835_77_B12_2,13
41674,66834_1337_E9_2,13
41675,66834_1337_E9_3,13
41676,66834_1338_E9_4,13
41677,66834_1338_E9_6,13
41678,22420_187_H11_1,13
41679,22420_187_H11_2,13
41680,22420_188_H11_1,13
41681,22420_188_H11_2,13
41682,22420_246_H11_1,13
41683,58096_1259_G5_1,13
41684,58096_1259_G5_3,13
41685,58096_1014_E2_2,13
41686,58096_1014_E2_4,13
41687,58096_1010_E2_1,13
41688,58096_1010_E2_3,13
41689,34945_1047_B8_2,13
41690,34945_1047_B8_4,13
41691,34945_1129_B6_1,13
41692,34945_1129_B6_3,13
41693,34945_1048_B8_4,13
41694,34945_1048_B8_10,13
41695,73950_1711_F11_1,13
41696,73950_1711_F11_2,13
41697,73950_1665_C4_2,13
41698,73950_1665_C4_3,13
41699,73950_1632_H2_20_cr57b1ba21ea76e,13
41700,73950_1632_H2_33,13
41701,10580_1610_C1_1,13 25 0 2 21
41702,10580_1610_C1_2,13 25 0 2 21
41703,10580_1756_B1_1,13 25 0 2 21
41704,10580_1756_B1_2,13 25 0 2 21
41705,10580_1758_B1_1,13 25 0 2 21
41706,10580_1758_B1_2,13 25 0 2 21
41707,29803_332_H10_3,13 21
41708,29803_332_H10_5,13 21
41709,29803_334_H10_7,13 21
41710,29803_334_H10_9,13 21
41711,58455_976_B1_3,13 25
41712,58455_976_B1_4,13 25
41713,75812_1660_A7_3,13 21
41714,75812_1660_A7_4,13 21
41715,49103_750_G9_1,13 5
41716,49103_750_G9_2,13 5
41717,49103_1396_G2_1,13 5
41718,49103_1396_G2_3,13 5
41719,49103_738_G9_2,13 5
41720,49103_738_G9_3,13 5
41721,4303_671_H5_3,13 21
41722,4303_671_H5_4,13 21
41723,4303_669_H5_1,13 21
41724,4303_669_H5_2,13 21
41725,4303_666_H5_1,13 21
41726,4303_666_H5_2,13 21
41727,40505_415_B11_1,13 0
41728,40505_415_B11_2,13 0
41729,40505_411_B11_1,13 0
41730,40505_411_B11_2,13 0
41731,40505_416_B11_4,13 0
41732,40505_416_B11_5,13 0
41733,18805_997_H1_5,13 21
41734,18805_997_H1_6,13 21
41735,18805_176_E9_1,13 21
41736,18805_176_E9_2,13 21
41737,18805_174_E9_1,13 21
41738,18805_174_E9_2,13 21
41739,18805_934_G4_2,13 21
41740,18805_934_G4_3,13 21
41741,38450_455_E3_1,13 23 2
41742,38450_455_E3_2,13 23 2
41743,38450_452_E3_2,13 23 2
41744,38450_452_E3_3,13 23 2
41745,38450_449_E3_1,13 23 2
41746,38450_449_E3_2,13 23 2
41747,1083_54_B10_1,13 0
41748,1083_54_B10_2,13 0
41749,1083_1081_G1_4,13 0
41750,1083_1081_G1_7,13 0
41751,1083_53_B10_1,13 0
41752,1083_53_B10_2,13 0
41753,71195_1343_A2_2,13 21
41754,71195_1343_A2_3,13 21
41755,71195_1417_G4_1,13 21
41756,71195_1417_G4_2,13 21
41757,71195_1347_A2_5,13 21
41758,71195_1347_A2_7,13 21
41759,43870_1337_A2_2,13 0 21
41760,43870_1337_A2_3,13 0 21
41761,43870_1587_G3_1,13 0 21
41762,43870_1587_G3_2,13 0 21
41763,43870_1338_A2_1,13 0 21
41764,43870_1338_A2_2,13 0 21
41765,49511_864_E2_1,13 21
41766,49511_864_E2_2,13 21
41767,49511_749_E7_2,13 21
41768,49511_749_E7_3,13 21
41769,49511_735_E7_1,13 21
41770,49511_735_E7_2,13 21
41771,62232_1117_B10_2,13 21
41772,62232_1117_B10_4,13 21
41773,62232_1148_G4_1,13 21
41774,62232_1148_G4_2,13 21
41775,62232_1106_G4_2,13 21
41776,62232_1106_G4_3,13 21
41777,75017_1748_E3_1_cr5805e33045451,13 11
41778,75017_1748_E3_21_cr5805e33a43c8e,13 11
41779,75017_1712_G8_3_cr5804f04feb540,13 11
41780,75017_1712_G8_18_cr5804f05dc5059,13 11
41781,75017_1706_A4_8_cr57e4f1906ae3e,13 11
41782,75017_1706_A4_18_cr57e4f19876989,13 11
41783,17960_144_F4_1,13 21
41784,17960_144_F4_2,13 21
41785,17960_145_F4_1,13 21
41786,17960_145_F4_2,13 21
41787,17960_143_F4_1,13 21
41788,17960_143_F4_2,13 21
41789,17960_353_A9_1,13 21
41790,17960_353_A9_2,13 21
41791,16787_651_D4_1,13 21
41792,16787_651_D4_3,13 21
41793,16787_652_D4_4,13 21
41794,16787_652_D4_5,13 21
41795,16787_656_D4_1,13 21
41796,16787_656_D4_3,13 21
41797,17888_150_D7_1,13 2
41798,17888_150_D7_2,13 2
41799,17888_1417_H7_3,13 2
41800,17888_1417_H7_4,13 2
41801,17888_151_D7_1,13 2
41802,17888_151_D7_2,13 2
41803,48028_747_A8_1,13 0 21
41804,48028_747_A8_2,13 0 21
41805,48028_714_A8_1,13 0 21
41806,48028_714_A8_5,13 0 21
41807,48028_713_A8_2,13 0 21
41808,48028_713_A8_6,13 0 21
41809,48028_695_B10_1,13 0 21
41810,48028_695_B10_2,13 0 21
41811,15849_138_H5_1,13 0
41812,15849_138_H5_2,13 0
41813,15849_139_H5_1,13 0
41814,15849_139_H5_2,13 0
41815,15849_166_H5_1,13 0
41816,15849_166_H5_2,13 0
41817,48034_858_C5_1,13 0
41818,48034_858_C5_2,13 0
41819,48034_823_D12_1,13 0
41820,48034_823_D12_2,13 0
41821,48034_850_C5_3,13 0
41822,48034_850_C5_4,13 0
41823,21134_147_A1_1,13 7
41824,21134_147_A1_2,13 7
41825,21134_148_A1_1,13 7
41826,21134_148_A1_2,13 7
41827,21134_146_A1_1,13 7
41828,21134_146_A1_2,13 7
41829,40181_424_B11_1,13 23 0 21
41830,40181_424_B11_3,13 23 0 21
41831,40181_418_B11_1,13 23 0 21
41832,40181_418_B11_2,13 23 0 21
41833,40181_429_B11_2,13 23 0 21
41834,40181_429_B11_5,13 23 0 21
41835,28593_291_E9_2,13 0 21
41836,28593_291_E9_5,13 0 21
41837,28593_254_E9_5,13 0 21
41838,28593_254_E9_6,13 0 21
41839,28593_546_E9_1,13 0 21
41840,28593_546_E9_2,13 0 21
41841,31770_900_D8_1,13 4
41842,31770_900_D8_2,13 4
41843,31770_788_H5_4,13 4
41844,31770_788_H5_5,13 4
41845,31770_780_H5_2,13 4
41846,31770_780_H5_3,13 4
41847,31770_690_C10_1,13 4
41848,31770_690_C10_2,13 4
41849,28497_290_A9_1,13 21
41850,28497_290_A9_2,13 21
41851,28497_251_A9_1,13 21
41852,28497_251_A9_2,13 21
41853,28497_249_A9_2,13 21
41854,28497_249_A9_1,13 21
41855,16740_131_F8_1,13 0 21
41856,16740_131_F8_2,13 0 21
41857,16740_132_F8_1,13 0 21
41858,16740_132_F8_2,13 0 21
41859,16740_164_F8_1,13 0 21
41860,16740_164_F8_2,13 0 21
41861,20026_985_B12_1,13 0 21
41862,20026_985_B12_2,13 0 21
41863,20026_982_B12_9,13 0 21
41864,20026_982_B12_10,13 0 21
41865,20026_941_F12_1,13 0 21
41866,20026_941_F12_2,13 0 21
41867,65531_1304_C2_4,13 21
41868,65531_1304_C2_5,13 21
41869,65531_1339_H10_2,13 21
41870,65531_1339_H10_3,13 21
41871,54381_885_B10_3,13 21
41872,54381_885_B10_4,13 21
41873,54381_1642_C5_1_cr581094677e216,13 21
41874,54381_1642_C5_8_cr57bc54d1dfecd,13 21
41875,46733_823_F9_1,13 0
41876,46733_823_F9_2,13 0
41877,46733_788_E9_1,13 0
41878,46733_788_E9_2,13 0
41879,46733_780_E9_1,13 0
41880,46733_780_E9_2,13 0
41881,46733_699_C10_1,13 0
41882,46733_699_C10_2,13 0
41883,58233_1259_F12_1,13 0
41884,58233_1259_F12_3,13 0
41885,58233_1013_B10_10,13 0
41886,58233_1013_B10_11,13 0
41887,58233_1017_B10_1,13 0
41888,58233_1017_B10_2,13 0
41889,23324_263_C5_1,13 0 21
41890,23324_263_C5_2,13 0 21
41891,23324_264_C5_1,13 0 21
41892,23324_264_C5_2,13 0 21
41893,23324_277_C5_1,13 0 21
41894,23324_277_C5_2,13 0 21
41895,36983_471_G7_1,13 21
41896,36983_471_G7_2,13 21
41897,36983_1396_G9_2,13 21
41898,36983_1396_G9_5,13 21
41899,36983_412_G7_3,13 21
41900,36983_412_G7_4,13 21
41901,53322_1310_B6_1,13 0
41902,53322_1310_B6_2,13 0
